0.9651607574365398,112264
0.9797138014940099,106632
0.9731120448118004,27368
0.979315414678852,86240
0.9693526693191155,129248
0.9790405375264106,9192
0.9796930959679628,17896
0.9762773744786687,128565
0.9794106609613425,56200
0.9725504092636554,20456
0.9794170277503066,95456
0.979388496612462,197600
0.9792593932870686,164776
0.9791444837582648,21480
0.9796196534790698,11240
0.9789586294191154,113288
0.9793764847630495,176059
0.973059372087798,182920
0.9796005233647245,73437
0.9796196534790698,29576
